362, 180.00000, 362
748, 360.00000, 386
1106, 480.00000, 358
1803, 540.00000, 697
2762, 600.00000, 959
3590, 660.00000, 828
4168, 660.00000, 578
4735, 660.00000, 567
5598, 720.00000, 863
6072, 720.00000, 474
7869, 720.00000, 1797
8292, 720.00000, 423
8956, 720.00000, 664
9894, 780.00000, 938
10680, 780.00000, 786
12003, 780.00000, 1323
13113, 780.00000, 1110
14395, 840.00000, 1282
14840, 840.00000, 445
15755, 840.00000, 915
17471, 840.00000, 1716
18825, 840.00000, 1354
20358, 840.00000, 1533
21593, 840.00000, 1235
22257, 840.00000, 664
22885, 840.00000, 628
24017, 840.00000, 1132
25729, 840.00000, 1712
26499, 840.00000, 770
28163, 840.00000, 1664
29185, 840.00000, 1022
30612, 840.00000, 1427
31748, 840.00000, 1136
32344, 840.00000, 596
33984, 840.00000, 1640
35437, 840.00000, 1453
36779, 840.00000, 1342
37922, 900.00000, 1143
38480, 900.00000, 558
39444, 900.00000, 964
40985, 900.00000, 1541
42215, 900.00000, 1230
43459, 900.00000, 1244
44456, 900.00000, 997
46184, 900.00000, 1728
47048, 900.00000, 864
48189, 900.00000, 1141
49165, 900.00000, 976
49970, 900.00000, 805
50695, 900.00000, 725
52181, 900.00000, 1486
53026, 900.00000, 845
53918, 900.00000, 892
55255, 900.00000, 1337
56629, 900.00000, 1374
58192, 900.00000, 1563
59702, 900.00000, 1510
61593, 900.00000, 1891
62587, 900.00000, 994
64154, 900.00000, 1567
64885, 900.00000, 731
66185, 900.00000, 1300
67535, 900.00000, 1350
68698, 900.00000, 1163
69169, 900.00000, 471
70515, 900.00000, 1346
71547, 900.00000, 1032
72241, 900.00000, 694
73427, 900.00000, 1186
74212, 900.00000, 785
75560, 900.00000, 1348
77020, 900.00000, 1460
77839, 900.00000, 819
79483, 900.00000, 1644
80884, 900.00000, 1401
81849, 900.00000, 965
83065, 900.00000, 1216
84725, 900.00000, 1660
85685, 900.00000, 960
87215, 900.00000, 1530
88292, 900.00000, 1077
89279, 900.00000, 987
89668, 900.00000, 389
90333, 900.00000, 665
91186, 900.00000, 853
92744, 900.00000, 1558
93949, 900.00000, 1205
95565, 900.00000, 1616
96452, 900.00000, 887
96814, 900.00000, 362
97596, 900.00000, 782
99009, 900.00000, 1413
100267, 900.00000, 1258
101434, 900.00000, 1167
102945, 900.00000, 1511
103840, 900.00000, 895
105300, 900.00000, 1460
105897, 900.00000, 597
106392, 900.00000, 495
107590, 900.00000, 1198
