66, 60.00000, 66
177, 120.00000, 111
249, 120.00000, 72
272, 120.00000, 23
373, 180.00000, 101
435, 180.00000, 62
529, 240.00000, 94
1098, 240.00000, 569
1283, 300.00000, 185
1376, 300.00000, 93
1403, 300.00000, 27
1966, 300.00000, 563
2058, 300.00000, 92
2123, 360.00000, 65
2321, 360.00000, 198
2684, 360.00000, 363
2716, 420.00000, 32
2807, 420.00000, 91
3290, 420.00000, 483
3343, 420.00000, 53
3426, 420.00000, 83
3519, 420.00000, 93
3585, 420.00000, 66
3692, 420.00000, 107
3743, 420.00000, 51
3769, 420.00000, 26
3783, 480.00000, 14
3802, 480.00000, 19
3826, 480.00000, 24
4046, 480.00000, 220
4073, 480.00000, 27
4136, 540.00000, 63
4160, 540.00000, 24
4274, 540.00000, 114
4342, 540.00000, 68
4408, 540.00000, 66
4435, 600.00000, 27
4467, 600.00000, 32
4493, 600.00000, 26
4537, 600.00000, 44
4561, 660.00000, 24
5186, 660.00000, 625
5303, 660.00000, 117
5414, 660.00000, 111
5464, 660.00000, 50
5565, 660.00000, 101
5593, 660.00000, 28
5607, 660.00000, 14
6131, 660.00000, 524
6248, 660.00000, 117
6333, 660.00000, 85
6403, 660.00000, 70
6520, 660.00000, 117
6546, 660.00000, 26
6639, 660.00000, 93
6735, 660.00000, 96
7371, 720.00000, 636
7409, 720.00000, 38
8012, 720.00000, 603
8140, 720.00000, 128
8688, 720.00000, 548
8736, 720.00000, 48
9238, 720.00000, 502
9435, 780.00000, 197
9501, 780.00000, 66
9563, 780.00000, 62
9696, 780.00000, 133
9747, 780.00000, 51
9863, 780.00000, 116
10327, 840.00000, 464
10481, 840.00000, 154
10755, 840.00000, 274
10795, 840.00000, 40
10820, 840.00000, 25
10913, 840.00000, 93
11002, 840.00000, 89
11034, 840.00000, 32
11083, 840.00000, 49
11164, 840.00000, 81
11270, 840.00000, 106
11343, 840.00000, 73
11372, 840.00000, 29
11502, 840.00000, 130
12181, 840.00000, 679
12275, 840.00000, 94
12362, 840.00000, 87
12825, 840.00000, 463
12884, 840.00000, 59
12916, 900.00000, 32
13501, 900.00000, 585
13532, 900.00000, 31
14155, 900.00000, 623
14187, 900.00000, 32
14592, 900.00000, 405
15116, 900.00000, 524
15148, 900.00000, 32
15256, 900.00000, 108
15417, 900.00000, 161
15590, 900.00000, 173
16153, 900.00000, 563
