43, 60.00000, 43
166, 60.00000, 123
207, 60.00000, 41
338, 60.00000, 131
379, 60.00000, 41
547, 60.00000, 168
605, 60.00000, 58
737, 60.00000, 132
800, 60.00000, 63
838, 60.00000, 38
1001, 60.00000, 163
1075, 60.00000, 74
1168, 60.00000, 93
1238, 60.00000, 70
1340, 60.00000, 102
1423, 60.00000, 83
1532, 60.00000, 109
1596, 60.00000, 64
1734, 60.00000, 138
1854, 60.00000, 120
1924, 60.00000, 70
1960, 60.00000, 36
2064, 60.00000, 104
2240, 60.00000, 176
2372, 60.00000, 132
2437, 60.00000, 65
2545, 60.00000, 108
2680, 60.00000, 135
2798, 60.00000, 118
2931, 60.00000, 133
3014, 60.00000, 83
3180, 60.00000, 166
3306, 60.00000, 126
3394, 60.00000, 88
3505, 60.00000, 111
3647, 60.00000, 142
3750, 60.00000, 103
3801, 60.00000, 51
3871, 60.00000, 70
3955, 60.00000, 84
4067, 60.00000, 112
4151, 60.00000, 84
4307, 60.00000, 156
4375, 60.00000, 68
4497, 60.00000, 122
4552, 60.00000, 55
4647, 60.00000, 95
4780, 60.00000, 133
4890, 60.00000, 110
4922, 60.00000, 32
5004, 60.00000, 82
5101, 60.00000, 97
5178, 60.00000, 77
5249, 60.00000, 71
5350, 60.00000, 101
5456, 60.00000, 106
5676, 60.00000, 220
5729, 60.00000, 53
5814, 60.00000, 85
5887, 60.00000, 73
5969, 60.00000, 82
6081, 60.00000, 112
6183, 60.00000, 102
6249, 60.00000, 66
6279, 60.00000, 30
6295, 60.00000, 16
6362, 60.00000, 67
6450, 60.00000, 88
6518, 60.00000, 68
6607, 60.00000, 89
6707, 60.00000, 100
6794, 60.00000, 87
6843, 60.00000, 49
6904, 60.00000, 61
7035, 60.00000, 131
7094, 60.00000, 59
7218, 120.00000, 124
7323, 120.00000, 105
7431, 120.00000, 108
7556, 120.00000, 125
7675, 120.00000, 119
7722, 120.00000, 47
7817, 120.00000, 95
7938, 180.00000, 121
7970, 180.00000, 32
8024, 240.00000, 54
8107, 240.00000, 83
8287, 240.00000, 180
8369, 300.00000, 82
8432, 300.00000, 63
8484, 300.00000, 52
8518, 300.00000, 34
8621, 300.00000, 103
8715, 420.00000, 94
8792, 480.00000, 77
8848, 480.00000, 56
8904, 540.00000, 56
9039, 540.00000, 135
9135, 780.00000, 96
9255, 840.00000, 120
