44, 60.00000, 44
51, 60.00000, 7
69, 60.00000, 18
117, 60.00000, 48
165, 60.00000, 48
182, 60.00000, 17
223, 60.00000, 41
225, 60.00000, 2
233, 60.00000, 8
284, 60.00000, 51
290, 60.00000, 6
302, 60.00000, 12
316, 60.00000, 14
339, 60.00000, 23
346, 60.00000, 7
348, 60.00000, 2
358, 60.00000, 10
393, 60.00000, 35
410, 60.00000, 17
425, 60.00000, 15
448, 60.00000, 23
489, 60.00000, 41
496, 60.00000, 7
536, 60.00000, 40
709, 60.00000, 173
716, 60.00000, 7
727, 60.00000, 11
732, 60.00000, 5
774, 60.00000, 42
826, 60.00000, 52
840, 60.00000, 14
845, 60.00000, 5
850, 60.00000, 5
864, 60.00000, 14
900, 60.00000, 36
926, 120.00000, 26
954, 120.00000, 28
963, 180.00000, 9
968, 180.00000, 5
980, 180.00000, 12
989, 180.00000, 9
1046, 180.00000, 57
1051, 180.00000, 5
1053, 240.00000, 2
1080, 240.00000, 27
1139, 240.00000, 59
1143, 240.00000, 4
1153, 240.00000, 10
1210, 240.00000, 57
1223, 240.00000, 13
1237, 240.00000, 14
1252, 240.00000, 15
1270, 300.00000, 18
1284, 300.00000, 14
1304, 300.00000, 20
1310, 300.00000, 6
1387, 360.00000, 77
1445, 360.00000, 58
1625, 360.00000, 180
1674, 420.00000, 49
1729, 420.00000, 55
1734, 480.00000, 5
1754, 480.00000, 20
1842, 480.00000, 88
1858, 480.00000, 16
1919, 480.00000, 61
2007, 480.00000, 88
2063, 540.00000, 56
2076, 540.00000, 13
2090, 540.00000, 14
2103, 540.00000, 13
2125, 600.00000, 22
2200, 600.00000, 75
2428, 600.00000, 228
2478, 600.00000, 50
2488, 600.00000, 10
2510, 600.00000, 22
2521, 660.00000, 11
2591, 720.00000, 70
2674, 720.00000, 83
2692, 720.00000, 18
2722, 720.00000, 30
2738, 780.00000, 16
2915, 840.00000, 177
2924, 840.00000, 9
3084, 840.00000, 160
3096, 840.00000, 12
3124, 900.00000, 28
3199, 900.00000, 75
3323, 900.00000, 124
3339, 900.00000, 16
3357, 900.00000, 18
3469, 900.00000, 112
3480, 900.00000, 11
3656, 900.00000, 176
3681, 900.00000, 25
