21, 60.00000, 21
32, 60.00000, 11
74, 60.00000, 42
83, 60.00000, 9
87, 60.00000, 4
114, 60.00000, 27
145, 60.00000, 31
251, 60.00000, 106
261, 60.00000, 10
295, 60.00000, 34
342, 60.00000, 47
382, 60.00000, 40
411, 60.00000, 29
442, 60.00000, 31
460, 60.00000, 18
521, 60.00000, 61
577, 60.00000, 56
587, 60.00000, 10
623, 60.00000, 36
636, 60.00000, 13
675, 60.00000, 39
719, 60.00000, 44
723, 60.00000, 4
797, 60.00000, 74
823, 60.00000, 26
824, 60.00000, 1
867, 60.00000, 43
873, 60.00000, 6
875, 60.00000, 2
908, 60.00000, 33
914, 60.00000, 6
971, 60.00000, 57
997, 60.00000, 26
1022, 60.00000, 25
1025, 60.00000, 3
1077, 60.00000, 52
1086, 60.00000, 9
1095, 60.00000, 9
1184, 60.00000, 89
1257, 60.00000, 73
1324, 60.00000, 67
1416, 60.00000, 92
1447, 60.00000, 31
1478, 60.00000, 31
1494, 60.00000, 16
1517, 60.00000, 23
1528, 60.00000, 11
1573, 60.00000, 45
1615, 60.00000, 42
1657, 60.00000, 42
1660, 60.00000, 3
1688, 60.00000, 28
1692, 60.00000, 4
1789, 60.00000, 97
1860, 60.00000, 71
1869, 60.00000, 9
1906, 60.00000, 37
1918, 60.00000, 12
1975, 60.00000, 57
1982, 60.00000, 7
1993, 60.00000, 11
2031, 60.00000, 38
2039, 60.00000, 8
2049, 60.00000, 10
2067, 60.00000, 18
2091, 60.00000, 24
2102, 60.00000, 11
2136, 60.00000, 34
2219, 60.00000, 83
2286, 60.00000, 67
2324, 60.00000, 38
2341, 60.00000, 17
2396, 60.00000, 55
2412, 60.00000, 16
2462, 60.00000, 50
2505, 60.00000, 43
2591, 60.00000, 86
2606, 60.00000, 15
2613, 60.00000, 7
2651, 60.00000, 38
2704, 60.00000, 53
2752, 120.00000, 48
2805, 120.00000, 53
2841, 120.00000, 36
2927, 120.00000, 86
2970, 120.00000, 43
2999, 120.00000, 29
3059, 120.00000, 60
3119, 120.00000, 60
3250, 120.00000, 131
3285, 120.00000, 35
3309, 120.00000, 24
3340, 120.00000, 31
3361, 240.00000, 21
3429, 300.00000, 68
3446, 420.00000, 17
3523, 480.00000, 77
3584, 600.00000, 61
3656, 720.00000, 72
3703, 780.00000, 47
