21, 60.00000, 21
32, 60.00000, 11
74, 60.00000, 42
83, 60.00000, 9
87, 60.00000, 4
114, 60.00000, 27
220, 60.00000, 106
230, 60.00000, 10
264, 60.00000, 34
311, 60.00000, 47
351, 60.00000, 40
380, 60.00000, 29
398, 60.00000, 18
459, 60.00000, 61
515, 60.00000, 56
525, 60.00000, 10
538, 60.00000, 13
559, 60.00000, 21
603, 60.00000, 44
607, 60.00000, 4
681, 60.00000, 74
707, 60.00000, 26
708, 60.00000, 1
714, 60.00000, 6
762, 60.00000, 48
764, 60.00000, 2
797, 60.00000, 33
850, 60.00000, 53
856, 60.00000, 6
913, 60.00000, 57
939, 60.00000, 26
964, 60.00000, 25
967, 60.00000, 3
1014, 60.00000, 47
1031, 60.00000, 17
1088, 60.00000, 57
1097, 60.00000, 9
1106, 60.00000, 9
1195, 60.00000, 89
1268, 60.00000, 73
1311, 60.00000, 43
1378, 60.00000, 67
1409, 60.00000, 31
1440, 60.00000, 31
1456, 60.00000, 16
1479, 60.00000, 23
1490, 60.00000, 11
1555, 60.00000, 65
1597, 60.00000, 42
1639, 60.00000, 42
1642, 60.00000, 3
1670, 60.00000, 28
1674, 60.00000, 4
1771, 60.00000, 97
1780, 60.00000, 9
1809, 60.00000, 29
1846, 60.00000, 37
1906, 60.00000, 60
1963, 60.00000, 57
1970, 60.00000, 7
2030, 60.00000, 60
2041, 60.00000, 11
2079, 60.00000, 38
2087, 60.00000, 8
2097, 60.00000, 10
2117, 60.00000, 20
2141, 60.00000, 24
2272, 60.00000, 131
2283, 60.00000, 11
2317, 60.00000, 34
2400, 60.00000, 83
2467, 60.00000, 67
2505, 60.00000, 38
2522, 60.00000, 17
2577, 60.00000, 55
2593, 60.00000, 16
2643, 60.00000, 50
2686, 60.00000, 43
2710, 60.00000, 24
2796, 60.00000, 86
2868, 60.00000, 72
2883, 60.00000, 15
2890, 60.00000, 7
2928, 60.00000, 38
2959, 60.00000, 31
3012, 60.00000, 53
3043, 120.00000, 31
3079, 120.00000, 36
3121, 120.00000, 42
3164, 120.00000, 43
3209, 120.00000, 45
3221, 120.00000, 12
3295, 180.00000, 74
3331, 360.00000, 36
3407, 360.00000, 76
3443, 420.00000, 36
3528, 480.00000, 85
3620, 540.00000, 92
3651, 720.00000, 31
