2, 60.00000, 2
15, 60.00000, 13
17, 60.00000, 2
58, 60.00000, 41
865, 60.00000, 807
1000, 60.00000, 135
1014, 60.00000, 14
1029, 60.00000, 15
1037, 60.00000, 8
1063, 60.00000, 26
1121, 60.00000, 58
1479, 60.00000, 358
1505, 60.00000, 26
1602, 60.00000, 97
1654, 60.00000, 52
1656, 60.00000, 2
1663, 60.00000, 7
1678, 60.00000, 15
1708, 60.00000, 30
1713, 60.00000, 5
1733, 60.00000, 20
1775, 60.00000, 42
1782, 60.00000, 7
1859, 60.00000, 77
1874, 60.00000, 15
2068, 60.00000, 194
2251, 60.00000, 183
2413, 60.00000, 162
2736, 60.00000, 323
2765, 60.00000, 29
2794, 60.00000, 29
2908, 60.00000, 114
3794, 60.00000, 886
3802, 60.00000, 8
3853, 60.00000, 51
3885, 60.00000, 32
3890, 60.00000, 5
3898, 60.00000, 8
3902, 60.00000, 4
4082, 60.00000, 180
4159, 60.00000, 77
4237, 60.00000, 78
4265, 60.00000, 28
4278, 60.00000, 13
4291, 60.00000, 13
4389, 60.00000, 98
4566, 60.00000, 177
4582, 60.00000, 16
4716, 60.00000, 134
4733, 60.00000, 17
4858, 60.00000, 125
4913, 60.00000, 55
4928, 60.00000, 15
5016, 60.00000, 88
5231, 60.00000, 215
5317, 60.00000, 86
5332, 60.00000, 15
5348, 60.00000, 16
5365, 60.00000, 17
5370, 60.00000, 5
5477, 60.00000, 107
5634, 120.00000, 157
5838, 120.00000, 204
5908, 180.00000, 70
5947, 180.00000, 39
6034, 180.00000, 87
6652, 180.00000, 618
6677, 180.00000, 25
6712, 180.00000, 35
7900, 180.00000, 1188
7945, 180.00000, 45
7974, 180.00000, 29
8008, 300.00000, 34
8431, 300.00000, 423
8518, 360.00000, 87
8574, 360.00000, 56
8769, 360.00000, 195
8871, 420.00000, 102
8912, 420.00000, 41
9016, 420.00000, 104
9103, 420.00000, 87
9312, 420.00000, 209
9326, 420.00000, 14
9503, 480.00000, 177
9617, 480.00000, 114
9624, 480.00000, 7
9640, 540.00000, 16
9815, 600.00000, 175
9888, 660.00000, 73
10286, 720.00000, 398
10637, 720.00000, 351
10719, 840.00000, 82
10865, 840.00000, 146
10988, 840.00000, 123
11288, 840.00000, 300
11412, 900.00000, 124
11518, 900.00000, 106
