33, 60.00000, 33
99, 60.00000, 66
149, 60.00000, 50
201, 60.00000, 52
264, 60.00000, 63
267, 60.00000, 3
312, 60.00000, 45
365, 60.00000, 53
404, 60.00000, 39
427, 60.00000, 23
467, 60.00000, 40
743, 60.00000, 276
765, 60.00000, 22
802, 60.00000, 37
837, 60.00000, 35
847, 60.00000, 10
881, 60.00000, 34
925, 60.00000, 44
978, 60.00000, 53
999, 60.00000, 21
1046, 60.00000, 47
1060, 60.00000, 14
1213, 60.00000, 153
1240, 60.00000, 27
1264, 120.00000, 24
1297, 120.00000, 33
1340, 120.00000, 43
1342, 120.00000, 2
1379, 120.00000, 37
1391, 120.00000, 12
1435, 120.00000, 44
1494, 120.00000, 59
1670, 120.00000, 176
1702, 180.00000, 32
1730, 180.00000, 28
1779, 180.00000, 49
1816, 180.00000, 37
1855, 180.00000, 39
1888, 180.00000, 33
1940, 180.00000, 52
1987, 240.00000, 47
2064, 240.00000, 77
2101, 240.00000, 37
2163, 240.00000, 62
2206, 240.00000, 43
2262, 240.00000, 56
2336, 240.00000, 74
2397, 240.00000, 61
2458, 240.00000, 61
2514, 300.00000, 56
2580, 300.00000, 66
2670, 300.00000, 90
2726, 300.00000, 56
2788, 300.00000, 62
2825, 360.00000, 37
2944, 360.00000, 119
2981, 360.00000, 37
3554, 360.00000, 573
3672, 420.00000, 118
3703, 420.00000, 31
3752, 420.00000, 49
3801, 420.00000, 49
3831, 480.00000, 30
3896, 480.00000, 65
4054, 480.00000, 158
4073, 480.00000, 19
4118, 480.00000, 45
4281, 480.00000, 163
4423, 480.00000, 142
4569, 540.00000, 146
4741, 540.00000, 172
4821, 540.00000, 80
4869, 540.00000, 48
4921, 600.00000, 52
4950, 600.00000, 29
5023, 600.00000, 73
5149, 600.00000, 126
5293, 600.00000, 144
5394, 660.00000, 101
5441, 660.00000, 47
5604, 660.00000, 163
5643, 660.00000, 39
5755, 720.00000, 112
5882, 720.00000, 127
6046, 720.00000, 164
6129, 720.00000, 83
6248, 720.00000, 119
6360, 720.00000, 112
6405, 780.00000, 45
6535, 780.00000, 130
6633, 780.00000, 98
6681, 780.00000, 48
6780, 780.00000, 99
6858, 840.00000, 78
6906, 840.00000, 48
7066, 840.00000, 160
7135, 840.00000, 69
7274, 900.00000, 139
7363, 900.00000, 89
7728, 900.00000, 365
