949, 180.00000, 949
3397, 240.00000, 2448
4800, 420.00000, 1403
6236, 480.00000, 1436
9014, 480.00000, 2778
10928, 480.00000, 1914
12174, 540.00000, 1246
13587, 540.00000, 1413
14975, 540.00000, 1388
16027, 540.00000, 1052
17407, 600.00000, 1380
18932, 600.00000, 1525
20405, 600.00000, 1473
21789, 600.00000, 1384
23497, 660.00000, 1708
24745, 660.00000, 1248
25446, 660.00000, 701
26892, 660.00000, 1446
28236, 660.00000, 1344
29416, 660.00000, 1180
30718, 660.00000, 1302
31566, 660.00000, 848
33037, 660.00000, 1471
36818, 660.00000, 3781
38028, 720.00000, 1210
39211, 720.00000, 1183
40800, 720.00000, 1589
43125, 720.00000, 2325
44653, 720.00000, 1528
46068, 720.00000, 1415
48479, 720.00000, 2411
50346, 720.00000, 1867
52852, 720.00000, 2506
53720, 720.00000, 868
54429, 720.00000, 709
55925, 720.00000, 1496
56765, 780.00000, 840
59162, 780.00000, 2397
60858, 780.00000, 1696
61867, 780.00000, 1009
63341, 780.00000, 1474
65494, 780.00000, 2153
66716, 780.00000, 1222
68321, 780.00000, 1605
70019, 780.00000, 1698
70613, 780.00000, 594
72723, 780.00000, 2110
75037, 780.00000, 2314
76417, 840.00000, 1380
77498, 840.00000, 1081
79301, 840.00000, 1803
81130, 840.00000, 1829
82491, 840.00000, 1361
85587, 840.00000, 3096
86796, 840.00000, 1209
88043, 840.00000, 1247
89832, 840.00000, 1789
90544, 840.00000, 712
92681, 840.00000, 2137
95012, 840.00000, 2331
96630, 840.00000, 1618
98449, 840.00000, 1819
99734, 840.00000, 1285
102087, 840.00000, 2353
103410, 840.00000, 1323
106998, 840.00000, 3588
108921, 840.00000, 1923
110470, 840.00000, 1549
111639, 840.00000, 1169
113165, 840.00000, 1526
114287, 840.00000, 1122
115875, 840.00000, 1588
117363, 900.00000, 1488
119053, 900.00000, 1690
123257, 900.00000, 4204
124845, 900.00000, 1588
126413, 900.00000, 1568
129052, 900.00000, 2639
130688, 900.00000, 1636
132151, 900.00000, 1463
133300, 900.00000, 1149
134441, 900.00000, 1141
135861, 900.00000, 1420
137533, 900.00000, 1672
139166, 900.00000, 1633
140845, 900.00000, 1679
142479, 900.00000, 1634
144062, 900.00000, 1583
145521, 900.00000, 1459
147193, 900.00000, 1672
150349, 900.00000, 3156
151683, 900.00000, 1334
152512, 900.00000, 829
155025, 900.00000, 2513
156189, 900.00000, 1164
158037, 900.00000, 1848
159464, 900.00000, 1427
160271, 900.00000, 807
162571, 900.00000, 2300
164712, 900.00000, 2141
