64, 60.00000, 64
68, 60.00000, 4
71, 60.00000, 3
80, 60.00000, 9
90, 60.00000, 10
98, 60.00000, 8
109, 60.00000, 11
119, 60.00000, 10
124, 60.00000, 5
135, 60.00000, 11
146, 60.00000, 11
148, 60.00000, 2
161, 60.00000, 13
177, 60.00000, 16
227, 60.00000, 50
237, 120.00000, 10
310, 120.00000, 73
326, 120.00000, 16
350, 120.00000, 24
366, 120.00000, 16
379, 120.00000, 13
396, 180.00000, 17
415, 180.00000, 19
439, 180.00000, 24
448, 180.00000, 9
454, 240.00000, 6
472, 240.00000, 18
476, 240.00000, 4
477, 300.00000, 1
495, 300.00000, 18
506, 300.00000, 11
515, 300.00000, 9
531, 300.00000, 16
544, 300.00000, 13
557, 360.00000, 13
566, 360.00000, 9
983, 360.00000, 417
1011, 360.00000, 28
1023, 360.00000, 12
1437, 360.00000, 414
1479, 420.00000, 42
1886, 420.00000, 407
1966, 420.00000, 80
2006, 420.00000, 40
2013, 420.00000, 7
2461, 420.00000, 448
2494, 420.00000, 33
2559, 420.00000, 65
2980, 480.00000, 421
2996, 480.00000, 16
3003, 480.00000, 7
3016, 480.00000, 13
3443, 480.00000, 427
3457, 540.00000, 14
3483, 540.00000, 26
3562, 540.00000, 79
4062, 540.00000, 500
4090, 540.00000, 28
4104, 540.00000, 14
4123, 540.00000, 19
4542, 540.00000, 419
4563, 540.00000, 21
4609, 600.00000, 46
4632, 600.00000, 23
5039, 600.00000, 407
5379, 600.00000, 340
5406, 660.00000, 27
5626, 660.00000, 220
5690, 660.00000, 64
5752, 660.00000, 62
6175, 660.00000, 423
6244, 720.00000, 69
6798, 720.00000, 554
7154, 720.00000, 356
7185, 720.00000, 31
7263, 720.00000, 78
7277, 720.00000, 14
7759, 720.00000, 482
7779, 720.00000, 20
8320, 720.00000, 541
8328, 780.00000, 8
8347, 780.00000, 19
8788, 780.00000, 441
8849, 780.00000, 61
8872, 780.00000, 23
8895, 780.00000, 23
8915, 780.00000, 20
8938, 780.00000, 23
9006, 840.00000, 68
9427, 840.00000, 421
9700, 840.00000, 273
9725, 840.00000, 25
9792, 840.00000, 67
9820, 900.00000, 28
9830, 900.00000, 10
9844, 900.00000, 14
9868, 900.00000, 24
10102, 900.00000, 234
10666, 900.00000, 564
