119, 60.00000, 119
152, 60.00000, 33
758, 60.00000, 606
812, 60.00000, 54
1434, 60.00000, 622
1498, 60.00000, 64
1516, 60.00000, 18
1599, 60.00000, 83
1676, 60.00000, 77
1687, 60.00000, 11
1775, 60.00000, 88
1786, 60.00000, 11
1888, 60.00000, 102
1956, 60.00000, 68
2005, 60.00000, 49
2088, 60.00000, 83
4919, 60.00000, 2831
4982, 60.00000, 63
5094, 60.00000, 112
5181, 60.00000, 87
5201, 60.00000, 20
5269, 60.00000, 68
5323, 60.00000, 54
5342, 60.00000, 19
5449, 60.00000, 107
5748, 60.00000, 299
5785, 60.00000, 37
5804, 60.00000, 19
5897, 60.00000, 93
5951, 60.00000, 54
6050, 60.00000, 99
6288, 180.00000, 238
6440, 180.00000, 152
6461, 180.00000, 21
6781, 180.00000, 320
7946, 180.00000, 1165
8339, 180.00000, 393
9582, 180.00000, 1243
9672, 240.00000, 90
12445, 240.00000, 2773
13321, 240.00000, 876
13432, 240.00000, 111
13559, 240.00000, 127
13575, 240.00000, 16
13848, 300.00000, 273
14251, 300.00000, 403
15402, 300.00000, 1151
18043, 360.00000, 2641
19200, 360.00000, 1157
20743, 360.00000, 1543
21052, 420.00000, 309
24121, 420.00000, 3069
24480, 420.00000, 359
25419, 420.00000, 939
25857, 420.00000, 438
26125, 480.00000, 268
26212, 480.00000, 87
27199, 480.00000, 987
27873, 480.00000, 674
29441, 540.00000, 1568
29507, 540.00000, 66
32667, 540.00000, 3160
32771, 540.00000, 104
33160, 540.00000, 389
35385, 600.00000, 2225
35991, 600.00000, 606
36023, 600.00000, 32
38996, 600.00000, 2973
40083, 600.00000, 1087
40369, 660.00000, 286
43178, 660.00000, 2809
43564, 660.00000, 386
44542, 720.00000, 978
45020, 720.00000, 478
48582, 720.00000, 3562
48631, 720.00000, 49
52113, 720.00000, 3482
55772, 720.00000, 3659
55980, 720.00000, 208
56080, 780.00000, 100
56199, 780.00000, 119
57348, 780.00000, 1149
60691, 780.00000, 3343
62349, 780.00000, 1658
62553, 780.00000, 204
66072, 780.00000, 3519
66151, 780.00000, 79
66284, 840.00000, 133
66785, 840.00000, 501
70036, 840.00000, 3251
70304, 840.00000, 268
71969, 840.00000, 1665
72443, 900.00000, 474
75454, 900.00000, 3011
78871, 900.00000, 3417
79010, 900.00000, 139
80051, 900.00000, 1041
80687, 900.00000, 636
